"id","summary_title","venue","venueURI","venueAPIURI","venueID","earliestDate","latestDate","URI","apiURI"
"exhibition-2895","Masters of Light: Dutch Painters in Utrecht during the Golden Age","San Francisco","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107770","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107770","term-107770","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2895","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2895"
"exhibition-2896","Pre-Raphaelite Women Artists","Manchester","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108153","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-108153","term-108153","1998","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2896","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2896"
"exhibition-2897","The Nature of Diamonds","New York","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106544","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106544","term-106544","1997","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2897","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2897"
"exhibition-2898","Thomas Gainsborough (1998)","Ferrara","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106541","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106541","term-106541","1998","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2898","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2898"
"exhibition-2899","Paved with Gold","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1998","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2899","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2899"
"exhibition-29","Works by Holbein and Other Masters of the 16th and 17th Centuries","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1950","1950","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-29","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-29"
"exhibition-290","French Paintings, XIX and XX Century","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1954","1954","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-290","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-290"
"exhibition-2902","The Triumph of Venus","Madrid","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107009","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107009","term-107009","1997","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2902","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2902"
"exhibition-2903","Beautiful Decadence: British Fin-de Siecle Artists and Illustrators","Tokyo","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106646","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106646","term-106646","1997","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2903","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2903"
"exhibition-2904","Phoenicia, its Art and History","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1998","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2904","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2904"
"exhibition-2905","Paintings and Drawings by William Roberts","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1923","1911","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2905","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2905"
"exhibition-2906","Artists as Collectors","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1963","1908","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2906","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2906"
"exhibition-2908","Maria Sibylla Merian","Frankfurt","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106768","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106768","term-106768","1997","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2908","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2908"
"exhibition-2909","Jan Brueghel the Elder and Pieter Brueghel the younger","Essen","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-113776","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-113776","term-113776","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2909","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2909"
"exhibition-291","Homage à Bastien Lepage (1848-84)","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-291","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-291"
"exhibition-2910","Rembrandt (1997)","Melbourne","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-130552","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-130552","term-130552","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2910","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2910"
"exhibition-2911","Turner on the Loire","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1997","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2911","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2911"
"exhibition-2912","Tales from the Arabian Nights: A Victorian Fantasy","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1997","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2912","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2912"
"exhibition-2913","Ancient Faces","Rome","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106366","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106366","term-106366","1997","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2913","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2913"
"exhibition-2914","The Private Collection of Edward Degas","New York","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106544","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106544","term-106544","1997","1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2914","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2914"
"exhibition-2915","Francis Towne","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2915","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2915"
"exhibition-2916","Animals in Art","Brighton","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107042","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107042","term-107042","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2916","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2916"
"exhibition-2917","Gifts of Cultivated People: Edo Surimono","Chiba Prefecture","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-134895","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-134895","term-134895","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2917","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2917"
"exhibition-2918","Whistler and Holland","Amsterdam","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106501","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106501","term-106501","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2918","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2918"
"exhibition-2919","The Portrait of a Lady: Sargent and Lady Agnew","Edinburgh","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106987","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106987","term-106987","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2919","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2919"
"exhibition-292","Lighting up the Landscape, French Impressionism and its Origins","Edinburgh","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106987","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106987","term-106987","1986","1986","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-292","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-292"
"exhibition-2920","Rubens' Textiles","Antwerp","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106715","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106715","term-106715","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2920","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2920"
"exhibition-2921","Georges Seurat, Bathers at Asnieres","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2921","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2921"
"exhibition-2922","The Birth of Impressionism","Glasgow","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106233","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106233","term-106233","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2922","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2922"
"exhibition-2924","Rudolph II and Prague","Prague","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-109069","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-109069","term-109069","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2924","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2924"
"exhibition-2925","L'Egypte Romaine","Marseille","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106604","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106604","term-106604","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2925","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2925"
"exhibition-2926","The Crusades: East and West, from Urban II St Louis (1096-1270)","Rome","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106366","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106366","term-106366","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2926","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2926"
"exhibition-2927","Ancient Faces","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2927","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2927"
"exhibition-2928","The Myth and Iconography of Isis","Milan","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106511","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106511","term-106511","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2928","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2928"
"exhibition-2929","The Golden Nineties - Gwen John and her forgotten contemporaries","Lincoln","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107253","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107253","term-107253","1996","1996","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2929","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2929"
"exhibition-2930","Maquetas Arquitectonicas de la Antigueded. Las primeras represetnaciones de la arquitectura de Sumeria a Roma, 300 BC - 300 AD","Barcelona","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106919","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106919","term-106919","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2930","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2930"
"exhibition-2931","The Berlin of George Grosz, Drawings, Watercolours and Prints, 1912-1930","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2931","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2931"
"exhibition-2932","English Watercolour Drawings. Annual exhibition. April-May 1980.","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1980","1905","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2932","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2932"
"exhibition-2933","The Thirties in Europe","Paris","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-129470","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-129470","term-129470","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2933","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2933"
"exhibition-2934","Richard Paul Lohse","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2934","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2934"
"exhibition-2935","The Prime Minister, the Empress and the Heritage","Norwich","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107062","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107062","term-107062","1996","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2935","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2935"
"exhibition-2936","Grand Tour: The Lure of Italy in the 18th Century","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1996","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2936","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2936"
"exhibition-2937","Paul Nash: Aerial Creatures","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1996","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2937","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2937"
"exhibition-2938","Alexander the Great (1996)","Florida","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-109935","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-109935","term-109935","1996","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2938","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2938"
"exhibition-2939","Agnew's 124th Annual Watercolour Exhibition","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1997","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2939","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2939"
"exhibition-294","(Salon des Indépendants 1923)","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-294","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-294"
"exhibition-2940","Turner in the North of England","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1996","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2940","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2940"
"exhibition-2941","Frameworks: Form, Function and Ornament in European Portrait Frames","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1996","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2941","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2941"
"exhibition-2942","Making and Meaning: Rubens Landscape","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1996","1997","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2942","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2942"
"exhibition-2943","Beauty in Truth: The Botanical Art of Margaret Stones","Melbourne","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-130552","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-130552","term-130552","1996","1996","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2943","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2943"
"exhibition-2944","Augustus John Drawings","Cardiff","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107680","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107680","term-107680","1996","1996","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-2944","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-2944"
